"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"chose";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,98110248698906e-05;9,17817237443475e-05;8,12652509432767e-06;0,00291025146619325;0,00513347022587269;0,498716300834401;0,00127678618438372
"choix";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,98110248698906e-05;9,17817237443475e-05;8,12652509432767e-06;0,00291025146619325;0,00513347022587269;0,498716300834401;0,00127678618438372
"activité";-0,0828878435071577;0,112829683953195;0,50926560550326;0,0634905183473981;-0,155815383785878;0,212101072530477;0,957334784124113;0,119351633055937;0,0282074081870254;0,0459955901112036;0,912736268810656;0,0130607328911162;3,52689661256009e-05;6,53518356313038e-05;0,00133137298228235;2,06932542095549e-05;0,00513347022587269;0,359651190328784;0,000664009130928701
"acte";-0,90895880022248;-3,86025621726901;-3,86953297608136;2,27751759528307;-0,151729010849243;-0,644377784039835;-0,645926317854723;0,380177288386961;0,0267656779992971;0,424824997842975;0,41579768789955;0,132611636258179;0,00339304353388867;0,0611974458437949;0,0614919320450967;0,0213022028617002;0,00410677618069815;4,04880934879097;0,0673217952478733
"étape";-0,139992922428398;0,0554014551836527;1,80033032886572;2,30867141602921;-0,0477543507201872;0,0188985305496573;0,6141282319527;0,787533416591962;0,00279698906849294;0,0003854862607648;0,396513628928941;0,600303895741802;8,04846748667085e-05;1,26050153448307e-05;0,0133108389857649;0,0218889679966748;0,00410677618069815;1,92900320019723;0,0152815332499842
"école";-0,273831470252923;-0,864779547142481;-0,93754260080993;0,00467522457718746;-0,209905873575187;-0,662897898934827;-0,718674513397572;0,00358379954695599;0,0504408634893261;0,442705141060026;0,506842391949457;1,16035011911363e-05;0,000307941166738716;0,00307122655094848;0,00360979929500389;8,97647837664792e-08;0,00410677618069815;0,888514162848526;0,00324212491820295
"service";-0,0621223602630702;0,133712676233029;0,039787524280546;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760306;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250606;0,955267820543074;1,58488198959124e-05;7,3425378995478e-05;6,50122007546216e-06;0,0023282011729546;0,00410677618069815;0,498716300834401;0,00102142894750698
"reconnaissance";-0,114036068373289;0,0815051955334449;1,21348272733733;1,28813464435566;-0,0642369719224645;0,0459122015665987;0,68355965788998;0,725611380348237;0,00501987598807208;0,00225666479808842;0,487248857330627;0,505474601883213;5,34054410268477e-05;2,72817121106574e-05;0,00604739355049711;0,00681433618886767;0,00410677618069815;1,17291892695675;0,00564985137253957
"protection";-0,0621223602630702;0,133712676233029;0,039787524280546;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760306;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250606;0,955267820543074;1,58488198959124e-05;7,3425378995478e-05;6,50122007546216e-06;0,0023282011729546;0,00410677618069815;0,498716300834401;0,00102142894750698
"programme";-0,0621223602630702;0,133712676233029;0,039787524280546;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760306;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250606;0,955267820543074;1,58488198959124e-05;7,3425378995478e-05;6,50122007546216e-06;0,0023282011729546;0,00410677618069815;0,498716300834401;0,00102142894750698
"police";-0,273831470252923;-0,864779547142481;-0,93754260080993;0,00467522457718746;-0,209905873575187;-0,662897898934827;-0,718674513397572;0,00358379954695599;0,0504408634893261;0,442705141060026;0,506842391949457;1,16035011911363e-05;0,000307941166738716;0,00307122655094848;0,00360979929500389;8,97647837664792e-08;0,00410677618069815;0,888514162848526;0,00324212491820295
"part";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"objet";-0,511497434297885;-1,88937551086778;-1,32802512437201;1,78282611981937;-0,172686062843223;-0,637869901834442;-0,44835304090915;0,601897883981115;0,0352450711125331;0,423190574132725;0,203656918864596;0,337907435890146;0,00107445431331958;0,0146601224684472;0,00724291881299097;0,0130532606714997;0,00410677618069815;1,98548457259623;0,0161895235647541
"mère";-0,26879421627936;3,61218943208907;-2,44360861562568;1,13405076661267;-0,0595449488626015;0,800194431238173;-0,541323217708001;0,251221904400517;0,00408472604519799;0,649160492038477;0,289375330910016;0,0573794510063112;0,000222536952890869;0,0401886421764763;0,0183918574939222;0,00396120474719131;0,00308008213552361;3,0648604525116;0,0289323498769084
"mesure";-0,0621223602630702;0,133712676233029;0,039787524280546;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760306;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250606;0,955267820543074;1,58488198959124e-05;7,3425378995478e-05;6,50122007546216e-06;0,0023282011729546;0,00410677618069815;0,498716300834401;0,00102142894750698
"législation";-0,0621223602630702;0,133712676233029;0,039787524280546;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760306;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250606;0,955267820543074;1,58488198959124e-05;7,3425378995478e-05;6,50122007546216e-06;0,0023282011729546;0,00410677618069815;0,498716300834401;0,00102142894750698
"inégalité";-0,0621223602630702;0,133712676233029;0,039787524280546;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760306;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250606;0,955267820543074;1,58488198959124e-05;7,3425378995478e-05;6,50122007546216e-06;0,0023282011729546;0,00410677618069815;0,498716300834401;0,00102142894750698
"information";-0,0621223602630702;0,133712676233029;0,039787524280546;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760306;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250606;0,955267820543074;1,58488198959124e-05;7,3425378995478e-05;6,50122007546216e-06;0,0023282011729546;0,00410677618069815;0,498716300834401;0,00102142894750698
"façon";-0,485540580242775;-1,86327177051799;-1,91487272590041;0,762289348145816;-0,172145541598653;-0,660611988231591;-0,678906801832696;0,27026518077198;0,0342032806444657;0,443258483693886;0,456007136155508;0,0665310995061411;0,000968171068018443;0,0142578303523994;0,0150584704574836;0,00238638624351775;0,00410677618069815;1,91321555839737;0,015032417958496
"décision";9,34542029873741;-0,536113702507986;-1,06177513745876;0,705795082004125;0,989225229015995;-0,0567483519402253;-0,112390317389795;0,0747093527434203;0,981872660777541;0,00284353944289004;0,0108641989353537;0,00441960084421564;0,26900476558538;0,000885270745431689;0,0034723812398118;0,00153433274470598;0,00308008213552361;6,8729551046726;0,145495416439975
"doute";-0,0880792143181795;0,107608935883237;0,626635125808938;0,267597872682108;-0,126654982266155;0,154738072671002;0,90108048035006;0,384796845446178;0,0188734030310814;0,0247906534177361;0,818856753840754;0,13747918971043;3,18601560365824e-05;4,75551666608732e-05;0,00161261429526728;0,000294080580960943;0,00410677618069815;0,467219088503799;0,000896483271713843
"disposition";-0,511497434297885;-1,88937551086778;-1,32802512437201;1,78282611981937;-0,172686062843223;-0,637869901834442;-0,44835304090915;0,601897883981115;0,0352450711125331;0,423190574132725;0,203656918864596;0,337907435890146;0,00107445431331958;0,0146601224684472;0,00724291881299097;0,0130532606714997;0,00410677618069815;1,98548457259623;0,0161895235647541
"collectif";-0,0880792143181795;0,107608935883237;0,626635125808938;0,267597872682108;-0,126654982266155;0,154738072671002;0,90108048035006;0,384796845446178;0,0188734030310814;0,0247906534177361;0,818856753840754;0,13747918971043;3,18601560365824e-05;4,75551666608732e-05;0,00161261429526728;0,000294080580960943;0,00410677618069815;0,467219088503799;0,000896483271713843
"chemin";-0,682137928311941;10,5691429438012;-7,41040089543815;4,90803009782089;-0,0493351856784029;0,764406446192452;-0,535952464969312;0,354970111089401;0,00282263875144465;0,596318656728367;0,285541623991414;0,115317080528776;0,00191093286752241;0,458754753866537;0,225519677335156;0,0989271434953418;0,00410677618069815;9,35657279913188;0,359529587455666
"accès";-0,0621223602630702;0,133712676233029;0,039787524280546;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760306;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250606;0,955267820543074;1,58488198959124e-05;7,3425378995478e-05;6,50122007546216e-06;0,0023282011729546;0,00410677618069815;0,498716300834401;0,00102142894750698
"égard";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"âge";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"à_juste_titre";-0,344401173582874;-1,19761028826765;-1,26331930917342;0,25721326576673;-0,192075950852202;-0,667919137662393;-0,704565710433163;0,143450389788108;0,0423457032738362;0,450608200598166;0,488406558623784;0,0186395375042143;0,000365335220837558;0,00441767064444926;0,00491573617124357;0,000203774119362587;0,00308008213552361;1,21964152008918;0,00458170052625905
"yvetteroudy";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"voie";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"viol";-0,344401173582874;-1,19761028826765;-1,26331930917342;0,25721326576673;-0,192075950852202;-0,667919137662393;-0,704565710433163;0,143450389788108;0,0423457032738362;0,450608200598166;0,488406558623784;0,0186395375042143;0,000365335220837558;0,00441767064444926;0,00491573617124357;0,000203774119362587;0,00308008213552361;1,21964152008918;0,00458170052625905
"versement";14,0491916282377;-0,871026891878494;-1,61255646832841;1,43516207250191;0,98654969150411;-0,0611644665553121;-0,113235489162583;0,10077865953792;0,977602659396158;0,0033068217007512;0,0110398883059293;0,00805063059716077;0,607945950945409;0,00233682088206009;0,00800925573988028;0,00634401491072271;0,00308008213552361;10,354816378006;0,33025325119781
"valeur";-0,379010312323019;-1,23241527540071;-0,480855840468899;1,61792896133146;-0,17844104099952;-0,58023082099884;-0,226390718020466;0,761733701528426;0,0383652162549338;0,356974909840914;0,0529347056294856;0,551725168274667;0,000442450154560142;0,00467817477733368;0,000712183796652108;0,00806271290733606;0,00308008213552361;1,41011474630458;0,00612450800126991
"traitement";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"terme";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"simonedebeauvoir";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"régime";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"réduction";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"règle";-0,131340637743362;0,0641027019669168;1,60471446168959;1,96849249213802;-0,0516296246624472;0,0251985866618643;0,630808611644815;0,77380870282144;0,00326328111058047;0,000684064207087307;0,417567695686538;0,578484958995795;5,31325352859333e-05;1,26565392180473e-05;0,00793154569883691;0,0119352033622293;0,00308008213552361;1,67549883455181;0,0086467033200754
"respect";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"quota";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"présent";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"pierremauroy";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"nation";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"mixité";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"mari";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"manière";-0,344401173582874;-1,19761028826765;-1,26331930917342;0,25721326576673;-0,192075950852202;-0,667919137662393;-0,704565710433163;0,143450389788108;0,0423457032738362;0,450608200598166;0,488406558623784;0,0186395375042143;0,000365335220837558;0,00441767064444926;0,00491573617124357;0,000203774119362587;0,00308008213552361;1,21964152008918;0,00458170052625905
"ligne";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"internet";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"initiative";-0,303403355019506;3,57738444495602;-1,66114514692116;2,4947664621774;-0,0648733376631283;0,764912006439527;-0,355184042103803;0,533427941431556;0,00494084926513865;0,604477340595117;0,126955384386283;0,263626425753463;0,00028353263604854;0,0394179039025049;0,00849918849837699;0,0191699990784553;0,00308008213552361;3,14551549886339;0,0304751573519193
"guerre";-0,626679986902677;-2,52893325276833;-2,56642614262739;1,2673654305249;-0,161910709583644;-0,65338192698498;-0,66306868981177;0,327439906246655;0,0303632766431287;0,435130643702819;0,436505419930057;0,0980006597239957;0,00120963389933575;0,0196986757606491;0,0202870938774989;0,00494727454154899;0,00308008213552361;2,62085962403658;0,0211567921013506
"garçon";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"forme";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"fait";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"effort";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"domestique";-0,344401173582874;-1,19761028826765;-1,26331930917342;0,25721326576673;-0,192075950852202;-0,667919137662393;-0,704565710433163;0,143450389788108;0,0423457032738362;0,450608200598166;0,488406558623784;0,0186395375042143;0,000365335220837558;0,00441767064444926;0,00491573617124357;0,000203774119362587;0,00308008213552361;1,21964152008918;0,00458170052625905
"crise";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"convention";-0,344401173582874;-1,19761028826765;-1,26331930917342;0,25721326576673;-0,192075950852202;-0,667919137662393;-0,704565710433163;0,143450389788108;0,0423457032738362;0,450608200598166;0,488406558623784;0,0186395375042143;0,000365335220837558;0,00441767064444926;0,00491573617124357;0,000203774119362587;0,00308008213552361;1,21964152008918;0,00458170052625905
"contraception";-0,0621223602630702;0,133712676233029;0,0397875242805459;-0,752938898991442;-0,0808600963135911;0,174043932535161;0,0517884869760305;-0,98004505355039;0,0082401150271205;0,0335946786373003;0,00289738579250605;0,955267820543074;1,18866149219343e-05;5,50690342466086e-05;4,8759150565966e-06;0,00174615087971595;0,00308008213552361;0,498716300834401;0,000766071710630232
"conseil";-0,379010312323019;-1,23241527540071;-0,480855840468899;1,61792896133146;-0,17844104099952;-0,58023082099884;-0,226390718020466;0,761733701528426;0,0383652162549338;0,356974909840914;0,0529347056294856;0,551725168274667;0,000442450154560142;0,00467817477733368;0,000712183796652108;0,00806271290733606;0,00308008213552361;1,41011474630458;0,00612450800126991
"changement";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"association";-0,096731499003216;0,0989076890999731;0,822250992985069;0,607776796573291;-0,0937494574335268;0,0958585598763248;0,796902614565769;0,589040235151724;0,0105250694576983;0,00968360787479552;0,65188811377447;0,327903208893038;2,88202758708702e-05;3,01316148760686e-05;0,00208243335358809;0,00113775965437236;0,00308008213552361;0,687112240791317;0,00145417833094024
"agriculteur";-0,131340637743362;0,0641027019669168;1,60471446168959;1,96849249213802;-0,0516296246624472;0,0251985866618643;0,630808611644815;0,77380870282144;0,00326328111058047;0,000684064207087307;0,417567695686538;0,578484958995795;5,31325352859333e-05;1,26565392180473e-05;0,00793154569883691;0,0119352033622293;0,00308008213552361;1,67549883455181;0,0086467033200754
"être";0,0258344422497312;-0,0887462696188486;-0,0999493314605215;0,112485253515293;0,146291272542139;-0,502538610681412;-0,565977571636865;0,636964046674878;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,117836810062781;NA
"avoir";-0,157973730873332;0,116124196618296;-0,232799091354768;0,0914746000111985;-0,497068863868257;0,365388107007192;-0,732509001398863;0,287827446050687;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,21847782000607;NA
"mme";-0,103653326751245;0,0919466916733618;0,978743686725973;0,879919935686238;-0,0783233051911297;0,0694774496773295;0,739565654880527;0,664891709958403;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,877619751167985;NA
"madame";-0,0828878435071576;0,112829683953196;0,509265605503259;0,0634905183473984;-0,155815383785878;0,212101072530478;0,957334784124113;0,119351633055937;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,359651190328784;NA
"monsieur";-0,0621223602630701;0,13371267623303;0,0397875242805457;-0,752938898991441;-0,0808600963135911;0,174043932535162;0,0517884869760303;-0,98004505355039;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,498716300834401;NA
"an";-0,0880792143181795;0,107608935883237;0,626635125808938;0,267597872682108;-0,126654982266155;0,154738072671002;0,901080480350059;0,384796845446178;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,467219088503799;NA
"point";-0,0621223602630701;0,13371267623303;0,0397875242805457;-0,752938898991441;-0,0808600963135911;0,174043932535162;0,0517884869760303;-0,98004505355039;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,498716300834401;NA
"*loc_mitterand";0,331927589945136;-0,00596666807028314;0,29402608506663;0,0688245305968741;0,739629055629407;-0,0132954331118034;0,655173725282036;0,153360624761314;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,316016120164004;NA
"*date_1982";0,331927589945136;-0,00596666807028314;0,29402608506663;0,0688245305968741;0,739629055629407;-0,0132954331118034;0,655173725282036;0,153360624761314;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,316016120164004;NA
"*loc_chirac";-0,332687511136197;0,166673921224825;-1,3769838342442;0,896514179026921;-0,197473409631808;0,0989326813277792;-0,817336640703545;0,532144146653074;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,127712733923;NA
"*date_2006";-0,332687511136197;0,166673921224825;-1,3769838342442;0,896514179026921;-0,197473409631808;0,0989326813277792;-0,817336640703545;0,532144146653074;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,127712733923;NA
"*loc_hollande";-0,172023749838365;0,0249506245667291;-0,436677094813895;-0,0447690178273396;-0,364357465986929;0,0528470420535916;-0,924910425859349;-0,0948236851342904;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,321947674276356;NA
"*date_2017";-0,172023749838365;0,0249506245667291;-0,436677094813895;-0,0447690178273396;-0,364357465986929;0,0528470420535916;-0,924910425859349;-0,0948236851342904;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,321947674276356;NA
